timestamp,twelvedata,finage,yahoo_finance
1631384890,402.89000,402.89,404.58
1631384957,402.89000,402.89,404.58
1631385022,402.89000,402.89,404.58
1631385086,402.89000,402.89,404.58
1631385150,402.89000,402.89,404.58
1631385214,402.89000,402.89,404.58
1631385279,402.89000,402.89,404.58
1631385343,402.89000,402.89,404.58
1631385407,402.89000,402.89,404.58
1631385471,402.89000,402.89,404.58
1631385535,402.89000,402.89,404.58
1631385599,402.89000,402.89,404.58
1631385664,402.89000,402.89,404.58
1631385728,402.89000,402.89,404.58
1631385792,402.89000,402.89,404.58
1631385856,402.89000,402.89,404.58
1631385920,402.89000,402.89,404.58
1631385984,402.89000,402.89,404.58
1631386048,402.89000,402.89,404.58
1631386112,402.89000,402.89,404.58
1631386176,402.89000,402.89,404.58
1631386240,402.89000,402.89,404.58
1631386305,402.89000,402.89,404.58
1631386369,402.89000,402.89,404.58
1631386433,402.89000,402.89,404.58
1631386497,402.89000,402.89,404.58
1631386561,402.89000,402.89,404.58
1631386625,402.89000,402.89,404.58
1631386690,402.89000,402.89,404.58
1631386754,402.89000,402.89,404.58
1631386818,402.89000,402.89,404.58
1631386882,402.89000,402.89,404.58
1631386946,402.89000,402.89,404.58
1631387010,402.89000,402.89,404.58
1631387074,402.89000,402.89,404.58
1631387138,402.89000,402.89,404.58
1631387203,402.89000,402.89,404.58
1631387268,402.89000,402.89,404.58
1631387332,402.89000,402.89,404.58
1631387396,402.89000,402.89,404.58
1631387460,402.89000,402.89,404.58
1631387524,402.89000,402.89,404.58
1631387588,402.89000,402.89,404.58
1631387653,402.89000,402.89,404.58
1631387717,402.89000,402.89,404.58
1631387782,402.89000,402.89,404.58
1631387846,402.89000,402.89,404.58
1631387910,402.89000,402.89,404.58
1631387975,402.89000,402.89,404.58
1631388041,402.89000,402.89,404.58
1631388106,402.89000,402.89,404.58
1631388171,402.89000,402.89,404.58
1631388235,402.89000,402.89,404.58
1631388300,402.89000,402.89,404.58
1631388364,402.89000,402.89,404.58
1631388429,402.89000,402.89,404.58
1631388493,402.89000,402.89,404.58
1631388557,402.89000,402.89,404.58
1631388622,402.89000,402.89,404.58
1631388686,402.89000,402.89,404.58
1631388750,402.89000,402.89,404.58
1631388814,402.89000,402.89,404.58
1631388879,402.89000,402.89,404.58
1631388943,402.89000,402.89,404.58
1631389007,402.89000,402.89,404.58
1631389072,402.89000,402.89,404.58
1631389136,402.89000,402.89,404.58
1631389201,402.89000,402.89,404.58
1631389265,402.89000,402.89,404.58
1631389330,402.89000,402.89,404.58
1631389394,402.89000,402.89,404.58
1631389458,402.89000,402.89,404.58
1631389522,402.89000,402.89,404.58
1631389587,402.89000,402.89,404.58
1631389651,402.89000,402.89,404.58
1631389716,402.89000,402.89,404.58
1631389780,402.89000,402.89,404.58
1631389844,402.89000,402.89,404.58
1631389908,402.89000,402.89,404.58
1631389973,402.89000,402.89,404.58
1631390037,402.89000,402.89,404.58
1631390101,402.89000,402.89,404.58
1631390166,402.89000,402.89,404.58
1631390230,402.89000,402.89,404.58
1631390294,402.89000,402.89,404.58
1631390359,402.89000,402.89,404.58
1631390423,402.89000,402.89,404.58
1631390488,402.89000,402.89,404.58
1631390552,402.89000,402.89,404.58
1631390616,402.89000,402.89,404.58
1631390681,402.89000,402.89,404.58
1631390745,402.89000,402.89,404.58
1631390809,402.89000,402.89,404.58
1631390873,402.89000,402.89,404.58
1631390937,402.89000,402.89,404.58
1631391001,402.89000,402.89,404.58
1631391066,402.89000,402.89,404.58
1631391130,402.89000,402.89,404.58
1631391194,402.89000,402.89,404.58
1631391259,402.89000,402.89,404.58
1631391323,402.89000,402.89,404.58
1631391387,402.89000,402.89,404.58
1631391451,402.89000,402.89,404.58
1631391515,402.89000,402.89,404.58
1631391580,402.89000,402.89,404.58
1631391645,402.89000,402.89,404.58
1631391709,402.89000,402.89,404.58
1631391773,402.89000,402.89,404.58
1631391837,402.89000,402.89,404.58
1631391901,402.89000,402.89,404.58
1631391965,402.89000,402.89,404.58
1631392029,402.89000,402.89,404.58
1631392094,402.89000,402.89,404.58
1631392165,402.89000,402.89,404.58
1631392229,402.89000,402.89,404.58
1631392293,402.89000,402.89,404.58
1631392358,402.89000,402.89,404.58
1631392422,402.89000,402.89,404.58
1631392486,402.89000,402.89,404.58
1631392551,402.89000,402.89,404.58
1631392615,402.89000,402.89,404.58
1631392679,402.89000,402.89,404.58
1631392743,402.89000,402.89,404.58
1631392809,402.89000,402.89,404.58
1631392873,402.89000,402.89,404.58
1631392937,402.89000,402.89,404.58
1631393001,402.89000,402.89,404.58
1631393066,402.89000,402.89,404.58
1631393131,402.89000,402.89,404.58
1631393200,402.89000,402.89,404.58
1631393264,402.89000,402.89,404.58
1631393329,402.89000,402.89,404.58
1631393394,402.89000,402.89,404.58
1631393458,402.89000,402.89,404.58
1631393522,402.89000,402.89,404.58
1631393587,402.89000,402.89,404.58
1631393651,402.89000,402.89,404.58
1631393715,402.89000,402.89,404.58
1631393779,402.89000,402.89,404.58
1631393843,402.89000,402.89,404.58
1631393907,402.89000,402.89,404.58
1631393973,402.89000,402.89,404.58
1631394037,402.89000,402.89,404.58
1631394101,402.89000,402.89,404.58
1631394166,402.89000,402.89,404.58
1631394230,402.89000,402.89,404.58
1631394294,402.89000,402.89,404.58
1631394359,402.89000,402.89,404.58
1631394423,402.89000,402.89,404.58
1631394489,402.89000,402.89,404.58
1631394554,402.89000,402.89,404.58
1631394623,402.89000,402.89,404.58
1631394688,402.89000,402.89,404.58
1631394752,402.89000,402.89,404.58
1631394816,402.89000,402.89,404.58
1631394880,402.89000,402.89,404.58
1631394944,402.89000,402.89,404.58
1631395009,402.89000,402.89,404.58
1631395073,402.89000,402.89,404.58
1631395137,402.89000,402.89,404.58
1631395202,402.89000,402.89,404.58
1631395272,402.89000,402.89,404.58
1631395336,402.89000,402.89,404.58
1631395401,402.89000,402.89,404.58
1631395467,402.89000,402.89,404.58
1631395531,402.89000,402.89,404.58
1631395595,402.89000,402.89,404.58
1631395659,402.89000,402.89,404.58
1631395723,402.89000,402.89,404.58
1631395787,402.89000,402.89,404.58
1631395851,402.89000,402.89,404.58
1631395915,402.89000,402.89,404.58
1631395979,402.89000,402.89,404.58
1631396044,402.89000,402.89,404.58
1631396108,402.89000,402.89,404.58
1631396172,402.89000,402.89,404.58
1631396237,402.89000,402.89,404.58
1631396302,402.89000,402.89,404.58
1631396366,402.89000,402.89,404.58
1631396431,402.89000,402.89,404.58
1631396495,402.89000,402.89,404.58
1631396559,402.89000,402.89,404.58
1631396624,402.89000,402.89,404.58
1631396688,402.89000,402.89,404.58
1631396752,402.89000,402.89,404.58
1631396817,402.89000,402.89,404.58
1631396881,402.89000,402.89,404.58
1631396946,402.89000,402.89,404.58
1631397010,402.89000,402.89,404.58
1631397075,402.89000,402.89,404.58
1631397139,402.89000,402.89,404.58
1631397202,402.89000,402.89,404.58
1631397267,402.89000,402.89,404.58
1631397331,402.89000,402.89,404.58
1631397395,402.89000,402.89,404.58
